borrower_id,age,gender,state,business_sector,years_in_business,monthly_income_ngn,pos_txn_count_monthly,pos_txn_volume_ngn_monthly,loan_amount_ngn,loan_tenor_months,interest_rate_monthly_pct,existing_loans_count,collateral_provided,has_bank_account,urban_rural,loan_channel,trade_association_member,mobile_money_active,sim_tenure_months,repayment_history_score,defaulted
BRW114897,40,Female,Osun,Services (Salon/Barbing etc.),3.7,15000,47,91000,10000,3,10.24,1,1,1,Urban,POS Agent,0,0,46,58.6,0
BRW114898,34,Female,Abuja (FCT),Services (Salon/Barbing etc.),2.7,49000,46,210800,88000,2,11.38,0,0,1,Urban,POS Agent,1,1,61,48.3,1
BRW114899,41,Female,Abuja (FCT),Transport/Logistics,1.6,19100,20,69400,10000,2,5.35,3,1,1,Rural,POS Agent,0,0,44,49.7,0
BRW114900,43,Male,Kwara,Transport/Logistics,2.2,37600,26,60100,44000,2,8.11,0,1,0,Rural,POS Agent,0,1,22,44.4,0
BRW114901,29,Male,Kaduna,Fashion & Tailoring,4.3,92600,65,262300,160000,2,11.03,0,0,1,Urban,Bank Branch,0,1,45,75.3,0
BRW114902,48,Male,Osun,Trading/Retail,3.7,53600,73,234900,83000,3,10.83,0,0,1,Urban,POS Agent,1,1,72,93.0,0
BRW114903,33,Female,Kwara,Services (Salon/Barbing etc.),4.7,167400,73,137700,166000,1,5.31,2,1,1,Rural,POS Agent,0,0,7,73.9,0
BRW114904,30,Male,Lagos,Food & Provisions,3.4,88800,64,69800,172000,3,3.41,0,0,1,Rural,Mobile App,0,0,75,82.1,0
BRW114905,38,Female,Enugu,Artisan/Repairs,2.6,87600,37,60500,48000,9,7.06,1,0,1,Urban,POS Agent,1,1,30,72.7,0
BRW114906,22,Male,Oyo,Electronics/Phone Accessories,1.6,36200,24,128500,16000,2,6.79,2,0,1,Urban,Bank Branch,0,1,105,76.3,0
BRW114907,46,Female,Enugu,Food & Provisions,2.7,42100,43,256800,97000,12,10.45,1,0,1,Rural,POS Agent,1,0,17,56.1,1
BRW114908,53,Male,Kwara,Agriculture,4.7,65600,77,413600,144000,9,4.41,1,1,0,Urban,Bank Branch,0,1,39,62.6,0
BRW114909,63,Male,Edo,Food & Provisions,1.7,37200,33,120000,74000,3,8.59,0,0,1,Rural,Cooperative (Esusu/Ajo),1,1,17,88.6,0
BRW114910,31,Female,Kwara,Electronics/Phone Accessories,2.2,49400,32,90200,101000,2,5.76,0,0,1,Urban,Mobile App,1,1,28,45.5,0
BRW114911,43,Male,Anambra,Trading/Retail,4.3,91400,56,305500,91000,6,7.01,0,1,0,Urban,Mobile App,1,0,25,56.9,0
BRW114912,42,Male,Kano,Fashion & Tailoring,4.2,53000,73,298700,76000,1,11.29,1,0,1,Urban,POS Agent,0,1,43,84.3,1
BRW114913,53,Female,Plateau,Trading/Retail,1.6,22100,21,52800,53000,9,10.19,2,0,1,Urban,POS Agent,0,1,44,90.1,0
BRW114914,47,Male,Kano,Services (Salon/Barbing etc.),4.9,71800,64,198800,177000,3,7.39,4,1,1,Rural,POS Agent,0,1,69,59.7,0
BRW114915,56,Female,Rivers,Agriculture,4.3,38900,70,274000,78000,12,9.71,0,0,1,Urban,POS Agent,0,1,15,92.3,0
BRW114916,58,Female,Abuja (FCT),Fashion & Tailoring,12.0,36700,182,864700,76000,2,8.84,0,1,1,Urban,POS Agent,1,1,36,85.9,0
BRW114917,23,Male,Ogun,Agriculture,1.6,186300,24,88200,373000,2,11.33,1,1,0,Urban,Bank Branch,0,1,8,50.8,1
BRW114918,35,Male,Anambra,Trading/Retail,10.5,53300,163,250400,111000,2,9.64,0,0,1,Urban,Mobile App,0,1,53,51.8,0
BRW114919,49,Male,Lagos,Electronics/Phone Accessories,4.2,155600,63,292500,69000,1,11.82,1,0,1,Urban,POS Agent,0,0,64,73.8,1
BRW114920,44,Male,Rivers,Food & Provisions,0.8,32500,14,74900,47000,1,5.81,0,0,1,Rural,Mobile App,0,1,41,51.9,1
BRW114921,41,Male,Edo,Services (Salon/Barbing etc.),2.8,34000,38,102100,54000,3,3.67,0,0,0,Urban,Bank Branch,0,1,23,59.1,0
BRW114922,26,Female,Enugu,Transport/Logistics,2.8,37800,35,146800,15000,9,9.08,3,1,1,Urban,Bank Branch,1,1,27,90.0,0
BRW114923,45,Male,Oyo,Trading/Retail,7.2,46500,97,472900,116000,2,10.31,3,1,1,Urban,POS Agent,0,1,31,38.5,1
BRW114924,53,Female,Ogun,Agriculture,2.2,41600,27,107700,72000,3,11.66,3,0,1,Urban,Cooperative (Esusu/Ajo),0,1,45,76.3,0
BRW114925,19,Female,Ogun,Trading/Retail,1.1,28400,17,87700,71000,12,11.02,1,1,1,Rural,Cooperative (Esusu/Ajo),0,0,16,100.0,0
BRW114926,46,Male,Plateau,Agriculture,4.8,82400,82,371800,91000,12,4.01,1,0,1,Rural,POS Agent,0,1,46,84.0,0
BRW114927,61,Female,Plateau,Transport/Logistics,4.1,51800,71,109600,25000,3,4.37,1,0,1,Urban,Bank Branch,0,1,23,83.1,0
BRW114928,45,Male,Anambra,Trading/Retail,5.9,78100,88,336100,182000,9,9.32,1,1,1,Urban,POS Agent,0,0,171,55.1,0
BRW114929,63,Male,Rivers,Food & Provisions,8.6,58600,129,623100,102000,3,8.81,0,1,1,Rural,POS Agent,0,1,68,74.1,0
BRW114930,34,Female,Enugu,Trading/Retail,8.0,200400,127,544000,153000,2,3.24,0,1,1,Rural,Cooperative (Esusu/Ajo),0,0,7,45.9,0
BRW114931,18,Male,Lagos,Services (Salon/Barbing etc.),14.0,53300,190,913700,60000,2,7.73,2,1,1,Urban,Mobile App,0,0,14,76.1,0
BRW114932,50,Male,Edo,Fashion & Tailoring,10.4,84300,157,638900,54000,3,6.5,0,0,1,Urban,Cooperative (Esusu/Ajo),0,0,18,60.3,0
BRW114933,28,Female,Delta,Electronics/Phone Accessories,5.4,100300,65,330900,130000,6,5.79,1,0,1,Urban,Cooperative (Esusu/Ajo),1,0,45,88.9,0
BRW114934,18,Female,Plateau,Fashion & Tailoring,3.7,25900,63,85000,52000,1,3.13,0,0,1,Urban,POS Agent,1,1,64,63.5,0
BRW114935,26,Female,Anambra,Food & Provisions,4.1,27600,55,291100,25000,3,3.52,1,0,0,Urban,POS Agent,0,1,26,81.6,0
BRW114936,62,Female,Enugu,Food & Provisions,6.9,28400,113,312200,47000,12,10.78,0,0,1,Rural,Cooperative (Esusu/Ajo),0,0,31,71.7,0
BRW114937,55,Female,Lagos,Agriculture,2.3,40200,35,63100,59000,2,4.43,0,0,1,Urban,Bank Branch,1,1,15,45.1,1
BRW114938,31,Female,Kwara,Artisan/Repairs,2.8,41700,40,67700,40000,2,9.28,1,0,1,Urban,POS Agent,0,1,46,62.9,0
BRW114939,46,Male,Kaduna,Electronics/Phone Accessories,5.5,56100,84,191700,42000,6,8.1,0,0,1,Urban,POS Agent,0,0,56,67.5,0
BRW114940,34,Female,Abuja (FCT),Services (Salon/Barbing etc.),1.1,118500,9,26500,66000,2,9.18,1,0,1,Urban,POS Agent,0,1,66,80.3,0
BRW114941,26,Female,Oyo,Food & Provisions,2.2,20500,28,149900,16000,3,5.45,0,0,1,Urban,POS Agent,0,1,23,87.7,0
BRW114942,65,Male,Kaduna,Services (Salon/Barbing etc.),1.7,21100,30,91800,39000,3,4.88,0,0,1,Urban,Bank Branch,1,1,10,60.6,0
BRW114943,57,Male,Oyo,Food & Provisions,8.7,35800,121,459800,61000,1,5.11,2,1,0,Urban,Bank Branch,1,1,72,63.0,1
BRW114944,35,Male,Plateau,Agriculture,1.3,28800,26,29400,16000,1,5.15,1,0,1,Rural,Bank Branch,0,0,81,73.5,0
BRW114945,34,Male,Kwara,Artisan/Repairs,2.6,21500,21,40400,23000,3,6.91,1,1,1,Rural,POS Agent,0,0,5,71.8,0
BRW114946,57,Male,Edo,Food & Provisions,2.2,40900,37,35200,53000,2,10.41,2,0,1,Rural,POS Agent,0,0,51,74.7,0
BRW114947,40,Male,Kaduna,Fashion & Tailoring,2.9,55900,43,178200,36000,3,7.46,0,1,0,Rural,POS Agent,0,0,50,100.0,0
BRW114948,36,Female,Abuja (FCT),Trading/Retail,5.1,47200,52,237200,89000,6,10.64,2,1,1,Urban,POS Agent,0,1,15,58.0,0
BRW114949,36,Male,Anambra,Agriculture,4.7,36200,52,280800,47000,3,10.8,1,0,1,Urban,POS Agent,1,1,29,94.7,0
BRW114950,39,Male,Abuja (FCT),Food & Provisions,4.2,49500,63,167200,51000,6,7.22,0,1,1,Rural,Mobile App,0,0,16,65.3,0
BRW114951,43,Female,Oyo,Artisan/Repairs,5.5,19000,76,133200,34000,9,9.65,0,0,1,Rural,Mobile App,0,0,8,83.6,0
BRW114952,19,Male,Enugu,Food & Provisions,4.6,72400,67,75700,34000,2,3.52,1,0,1,Urban,POS Agent,1,1,57,36.8,0
BRW114953,41,Female,Osun,Agriculture,0.2,49200,1,2600,72000,9,3.23,1,0,1,Rural,POS Agent,0,0,92,54.2,0
BRW114954,39,Female,Kano,Food & Provisions,5.7,60000,86,316800,117000,6,9.34,0,0,1,Urban,POS Agent,1,1,144,73.0,0
BRW114955,31,Female,Abuja (FCT),Trading/Retail,4.2,51200,66,265100,93000,12,5.82,1,0,1,Urban,Mobile App,1,1,111,86.0,0
BRW114956,35,Male,Edo,Food & Provisions,9.1,20300,148,338800,18000,12,5.11,1,0,1,Rural,Mobile App,0,1,36,60.9,0
BRW114957,38,Male,Ogun,Food & Provisions,1.6,38600,28,157000,67000,3,7.95,2,0,1,Urban,Cooperative (Esusu/Ajo),0,1,56,82.5,0
BRW114958,35,Female,Plateau,Artisan/Repairs,3.7,104900,54,179500,64000,9,5.25,0,1,0,Rural,Mobile App,1,0,14,45.4,0
BRW114959,61,Male,Abuja (FCT),Trading/Retail,4.6,68500,68,365100,55000,9,11.33,1,1,0,Urban,POS Agent,0,0,58,56.9,0
BRW114960,43,Male,Enugu,Artisan/Repairs,10.7,44000,144,370000,106000,12,4.29,1,0,1,Urban,Bank Branch,1,1,99,92.7,0
BRW114961,42,Male,Kaduna,Services (Salon/Barbing etc.),1.1,77300,12,36000,60000,3,9.64,0,0,1,Urban,Mobile App,1,1,24,59.8,0
BRW114962,30,Female,Edo,Services (Salon/Barbing etc.),4.1,86400,53,130300,107000,2,10.5,0,0,1,Urban,POS Agent,0,0,81,56.6,0
BRW114963,61,Male,Kano,Electronics/Phone Accessories,4.2,106000,71,271700,128000,12,9.98,0,0,1,Urban,POS Agent,0,1,180,59.4,0
BRW114964,19,Female,Oyo,Artisan/Repairs,1.7,76500,23,57300,110000,2,8.74,0,1,1,Urban,Cooperative (Esusu/Ajo),0,0,29,85.0,0
BRW114965,44,Female,Anambra,Electronics/Phone Accessories,2.9,111400,40,205600,276000,2,10.54,0,1,1,Urban,POS Agent,0,1,8,61.6,1
BRW114966,26,Male,Oyo,Fashion & Tailoring,2.9,51000,48,279500,37000,2,8.42,1,0,1,Rural,POS Agent,1,1,58,78.6,0
BRW114967,54,Female,Enugu,Agriculture,1.9,82500,41,77100,172000,2,10.48,1,1,0,Urban,Bank Branch,1,0,45,44.3,1
BRW114968,36,Female,Plateau,Trading/Retail,4.3,28400,66,299800,18000,3,4.3,0,1,1,Rural,Cooperative (Esusu/Ajo),1,0,91,55.5,0
BRW114969,32,Male,Kaduna,Electronics/Phone Accessories,4.7,76300,68,96200,167000,9,5.38,0,1,0,Urban,Bank Branch,0,0,72,58.4,0
BRW114970,20,Male,Ogun,Trading/Retail,4.3,55100,62,268900,82000,1,11.98,0,0,0,Urban,Cooperative (Esusu/Ajo),0,0,47,62.6,1
BRW114971,55,Male,Ogun,Trading/Retail,1.0,69000,23,91600,116000,6,5.78,1,0,1,Urban,POS Agent,1,1,46,69.2,0
BRW114972,37,Female,Abuja (FCT),Artisan/Repairs,2.3,98400,36,150100,58000,9,5.62,1,0,1,Urban,Cooperative (Esusu/Ajo),0,1,49,53.1,0
BRW114973,30,Male,Abuja (FCT),Fashion & Tailoring,11.5,30000,164,227000,12000,6,8.58,1,0,1,Rural,Bank Branch,1,1,26,47.2,0
BRW114974,58,Male,Oyo,Transport/Logistics,2.1,109700,32,177600,113000,9,5.22,1,0,0,Urban,Mobile App,0,0,39,93.2,0
BRW114975,18,Female,Plateau,Trading/Retail,1.1,71700,18,105200,101000,6,9.12,1,0,1,Rural,Cooperative (Esusu/Ajo),0,0,85,49.4,0
BRW114976,40,Female,Edo,Food & Provisions,2.9,58000,52,89700,54000,3,5.26,1,0,1,Urban,POS Agent,1,1,97,31.2,0
BRW114977,25,Male,Plateau,Services (Salon/Barbing etc.),0.4,25500,9,52400,45000,3,3.7,0,1,1,Urban,Bank Branch,0,1,49,73.1,0
BRW114978,24,Female,Plateau,Transport/Logistics,16.0,35400,277,1179000,54000,1,9.24,0,0,1,Rural,Cooperative (Esusu/Ajo),0,0,30,58.5,0
BRW114979,19,Female,Delta,Agriculture,0.9,82800,13,59000,181000,1,9.56,0,1,0,Rural,POS Agent,0,1,52,60.5,1
BRW114980,26,Male,Edo,Agriculture,1.7,49400,19,55800,119000,2,10.44,0,0,1,Urban,Bank Branch,0,1,57,60.4,1
BRW114981,63,Female,Delta,Artisan/Repairs,2.0,94200,35,157000,124000,2,3.4,2,1,1,Rural,POS Agent,0,1,75,89.1,1
BRW114982,39,Female,Delta,Artisan/Repairs,4.6,77800,74,242200,161000,2,4.32,1,1,0,Urban,Mobile App,0,0,26,79.9,0
BRW114983,65,Male,Enugu,Services (Salon/Barbing etc.),0.7,32800,16,15700,79000,2,9.82,0,0,1,Urban,POS Agent,0,1,54,60.5,1
BRW114984,30,Female,Oyo,Trading/Retail,19.4,48500,310,1658900,92000,3,3.68,0,0,1,Urban,Mobile App,1,1,114,52.5,0
BRW114985,54,Male,Ogun,Food & Provisions,3.6,46700,43,157900,103000,1,4.82,4,0,1,Rural,POS Agent,1,0,10,84.1,1
BRW114986,22,Female,Edo,Trading/Retail,0.6,80900,10,16000,129000,2,8.41,2,0,1,Urban,Cooperative (Esusu/Ajo),0,1,43,57.3,0
BRW114987,23,Female,Abuja (FCT),Services (Salon/Barbing etc.),11.7,51700,196,931400,37000,3,8.88,1,0,1,Urban,Mobile App,0,1,88,32.7,0
BRW114988,18,Male,Anambra,Fashion & Tailoring,4.6,48000,61,307600,63000,1,9.23,4,1,1,Urban,Bank Branch,1,1,14,52.4,1
BRW114989,61,Male,Kano,Fashion & Tailoring,2.8,63400,38,86500,48000,3,7.66,2,0,0,Rural,POS Agent,0,0,109,60.1,0
BRW114990,50,Female,Kano,Transport/Logistics,0.6,42900,9,14000,49000,1,6.68,1,1,1,Urban,POS Agent,0,0,9,65.8,0
BRW114991,53,Female,Plateau,Agriculture,3.8,77600,58,109700,144000,1,8.73,0,0,1,Urban,Cooperative (Esusu/Ajo),0,1,9,61.4,0
BRW114992,62,Male,Kano,Services (Salon/Barbing etc.),2.7,54600,38,52600,46000,2,3.38,0,0,1,Urban,Cooperative (Esusu/Ajo),0,0,73,57.5,0
BRW114993,33,Male,Oyo,Food & Provisions,0.9,98400,22,47500,242000,3,6.33,2,0,0,Urban,POS Agent,0,1,76,59.9,0
BRW114994,52,Male,Lagos,Transport/Logistics,4.0,76600,62,253900,79000,1,7.22,1,1,1,Urban,Cooperative (Esusu/Ajo),1,1,116,66.5,0
BRW114995,42,Male,Oyo,Artisan/Repairs,2.6,55600,37,101400,58000,12,7.31,0,0,1,Urban,POS Agent,0,0,22,72.8,0
BRW114996,44,Male,Kwara,Artisan/Repairs,2.5,111400,35,35600,114000,9,4.32,0,0,0,Urban,Cooperative (Esusu/Ajo),0,0,15,59.8,1
BRW114997,49,Female,Oyo,Trading/Retail,7.5,36300,98,477200,56000,1,10.87,1,0,1,Rural,Cooperative (Esusu/Ajo),0,1,15,81.4,0
BRW114998,40,Male,Kwara,Trading/Retail,8.9,54700,144,345000,88000,6,7.24,1,1,1,Urban,Cooperative (Esusu/Ajo),0,1,2,48.3,0
BRW114999,19,Female,Kwara,Services (Salon/Barbing etc.),6.2,53600,88,257300,60000,1,11.88,1,0,1,Urban,Mobile App,0,1,15,71.3,0
BRW115000,21,Female,Edo,Electronics/Phone Accessories,5.5,62400,87,175900,26000,2,5.89,2,0,1,Urban,POS Agent,1,0,77,71.9,0
BRW115001,42,Female,Oyo,Fashion & Tailoring,6.1,36900,101,109900,15000,9,3.9,0,0,0,Urban,Mobile App,0,0,17,89.3,0
BRW115002,45,Female,Osun,Trading/Retail,1.7,53700,29,157300,68000,12,3.52,0,0,1,Urban,Mobile App,0,0,93,68.2,0
BRW115003,53,Male,Delta,Artisan/Repairs,2.9,36200,42,195500,19000,3,3.28,0,1,1,Urban,Mobile App,1,1,34,77.7,0
BRW115004,45,Female,Abuja (FCT),Electronics/Phone Accessories,6.0,22900,90,96300,41000,2,7.9,0,1,0,Rural,POS Agent,1,0,52,54.7,0
BRW115005,27,Male,Kaduna,Trading/Retail,5.3,45900,88,466000,87000,3,4.85,0,1,1,Urban,Mobile App,0,1,22,57.4,0
BRW115006,35,Male,Edo,Trading/Retail,1.6,57700,23,68600,104000,6,4.05,1,0,0,Rural,Bank Branch,0,1,85,100.0,1
BRW115007,39,Female,Edo,Food & Provisions,4.2,28300,81,117900,10000,2,8.71,0,0,1,Urban,POS Agent,0,1,16,96.0,0
BRW115008,65,Female,Delta,Transport/Logistics,1.4,41000,23,83000,94000,1,8.44,0,0,1,Rural,POS Agent,0,1,39,81.2,1
BRW115009,43,Female,Delta,Food & Provisions,1.8,66900,31,129800,36000,1,4.73,0,0,1,Urban,Mobile App,1,0,19,82.9,0
BRW115010,48,Male,Edo,Food & Provisions,6.1,71800,87,404700,98000,1,8.34,1,0,1,Urban,POS Agent,1,1,31,74.1,1
BRW115011,53,Male,Osun,Food & Provisions,4.7,75400,78,349600,95000,2,9.82,3,0,1,Rural,POS Agent,0,1,51,49.3,0
BRW115012,35,Female,Plateau,Electronics/Phone Accessories,4.5,28500,73,199200,42000,9,6.33,0,1,1,Rural,Bank Branch,0,1,46,46.3,0
BRW115013,64,Male,Kaduna,Fashion & Tailoring,3.1,171100,37,75700,91000,3,9.95,0,0,0,Urban,Bank Branch,0,1,65,84.4,0
BRW115014,50,Male,Plateau,Trading/Retail,4.6,21400,66,302300,39000,2,7.64,1,0,1,Rural,POS Agent,1,1,32,64.9,0
BRW115015,58,Female,Kaduna,Transport/Logistics,3.4,44600,41,72200,58000,9,10.61,1,1,0,Urban,Bank Branch,0,1,60,75.9,0
BRW115016,53,Female,Oyo,Food & Provisions,2.1,15000,30,91400,11000,2,4.9,2,0,1,Urban,Bank Branch,0,0,76,70.9,0
BRW115017,47,Male,Rivers,Fashion & Tailoring,6.1,28600,101,226300,48000,1,11.63,2,1,1,Rural,POS Agent,0,1,84,84.6,1
BRW115018,19,Male,Edo,Electronics/Phone Accessories,0.5,30300,8,8300,39000,6,6.87,2,0,1,Urban,Mobile App,1,1,43,79.6,0
BRW115019,46,Female,Anambra,Agriculture,2.7,98700,45,87200,73000,6,4.8,1,0,1,Rural,POS Agent,1,0,36,75.1,0
BRW115020,24,Female,Kwara,Agriculture,8.9,124500,147,453500,266000,2,4.25,1,0,1,Urban,Mobile App,0,0,175,58.1,0
BRW115021,46,Male,Kwara,Agriculture,2.6,55900,40,32100,130000,12,7.26,2,0,1,Urban,POS Agent,1,1,76,53.2,1
BRW115022,51,Female,Enugu,Electronics/Phone Accessories,2.2,37900,38,84900,87000,6,8.68,1,1,1,Urban,Mobile App,0,0,77,90.4,0
BRW115023,44,Male,Rivers,Electronics/Phone Accessories,0.6,15000,9,36300,31000,6,7.48,1,0,0,Urban,Cooperative (Esusu/Ajo),0,1,23,71.8,0
BRW115024,32,Female,Kano,Electronics/Phone Accessories,2.4,31500,29,127300,11000,12,4.68,0,1,1,Urban,Bank Branch,1,1,34,54.9,0
BRW115025,20,Female,Osun,Agriculture,6.7,18000,111,665800,32000,9,8.8,0,0,1,Urban,POS Agent,0,0,38,52.1,0
BRW115026,50,Female,Kaduna,Trading/Retail,10.1,34000,154,228000,76000,1,6.12,0,0,0,Urban,Mobile App,1,1,88,63.3,1
BRW115027,51,Female,Lagos,Food & Provisions,4.7,41100,77,234700,77000,3,4.72,1,0,1,Urban,POS Agent,0,1,13,86.5,0
BRW115028,40,Male,Ogun,Food & Provisions,2.2,55100,30,84300,77000,3,9.21,2,1,1,Urban,POS Agent,0,1,40,56.1,1
BRW115029,52,Male,Kwara,Fashion & Tailoring,8.7,44100,134,380300,52000,9,11.88,2,0,1,Urban,POS Agent,1,0,22,76.5,0
BRW115030,55,Female,Kano,Transport/Logistics,8.6,38100,115,587600,27000,1,11.01,0,0,1,Urban,Bank Branch,0,1,54,45.7,0
BRW115031,42,Male,Edo,Transport/Logistics,5.0,37200,71,101300,75000,1,9.27,1,0,1,Urban,Cooperative (Esusu/Ajo),1,1,34,83.4,1
BRW115032,20,Female,Ogun,Artisan/Repairs,1.3,45400,20,105700,60000,12,11.95,0,0,0,Urban,Bank Branch,1,1,37,95.3,0
BRW115033,59,Male,Plateau,Fashion & Tailoring,2.4,89300,36,52100,207000,2,6.34,0,1,1,Rural,Mobile App,0,0,32,69.7,0
BRW115034,40,Male,Anambra,Trading/Retail,2.8,71300,55,175100,150000,3,5.12,2,1,0,Rural,POS Agent,0,0,64,62.8,1
BRW115035,50,Female,Enugu,Fashion & Tailoring,1.7,34000,28,37600,36000,6,8.31,2,0,1,Urban,Mobile App,0,0,16,59.5,0
BRW115036,61,Male,Anambra,Agriculture,5.4,40800,74,105800,99000,3,10.4,0,0,1,Urban,POS Agent,1,0,30,66.8,0
BRW115037,35,Female,Edo,Electronics/Phone Accessories,3.3,144100,41,108300,104000,3,6.68,1,0,1,Urban,POS Agent,1,1,20,73.9,0
BRW115038,47,Male,Lagos,Services (Salon/Barbing etc.),2.5,35300,48,163600,61000,12,6.51,1,1,1,Rural,POS Agent,0,1,56,51.2,0
BRW115039,18,Male,Lagos,Electronics/Phone Accessories,3.3,70200,52,118800,38000,2,11.96,0,0,1,Urban,Mobile App,0,1,39,86.5,0
BRW115040,60,Male,Delta,Services (Salon/Barbing etc.),1.1,84300,13,74600,166000,3,4.13,2,0,1,Rural,Bank Branch,1,1,39,69.3,0
BRW115041,20,Male,Ogun,Agriculture,3.0,49700,41,213500,86000,2,9.41,1,1,1,Urban,Mobile App,0,1,58,74.3,0
BRW115042,43,Female,Rivers,Food & Provisions,8.9,34300,153,257600,40000,3,11.38,0,1,1,Urban,Mobile App,1,0,66,52.7,0
BRW115043,34,Male,Abuja (FCT),Artisan/Repairs,3.6,17500,50,136500,36000,6,7.09,2,0,1,Urban,POS Agent,0,0,22,84.5,0
BRW115044,19,Male,Abuja (FCT),Trading/Retail,2.0,68400,24,37000,121000,3,7.43,3,1,1,Urban,POS Agent,1,1,57,80.6,0
BRW115045,40,Female,Kano,Electronics/Phone Accessories,2.2,55600,34,154200,92000,3,5.01,0,0,1,Urban,Mobile App,1,1,38,65.0,0
BRW115046,62,Male,Rivers,Services (Salon/Barbing etc.),1.3,32900,22,127500,62000,6,10.91,1,1,1,Urban,POS Agent,1,1,45,32.5,0
BRW115047,26,Male,Abuja (FCT),Electronics/Phone Accessories,4.7,66100,64,234500,112000,9,6.59,4,1,1,Urban,POS Agent,0,0,29,57.5,0
BRW115048,32,Female,Anambra,Fashion & Tailoring,2.4,53000,41,208200,36000,3,9.32,0,0,1,Urban,POS Agent,0,0,106,66.2,0
BRW115049,27,Female,Kaduna,Fashion & Tailoring,9.6,32100,158,185700,69000,12,9.21,1,0,1,Rural,Mobile App,0,0,31,91.8,0
BRW115050,23,Male,Enugu,Artisan/Repairs,12.3,22400,175,853000,42000,12,9.34,0,1,0,Urban,POS Agent,0,0,27,77.6,0
BRW115051,29,Female,Kaduna,Services (Salon/Barbing etc.),0.1,38700,4,10200,51000,2,8.1,2,1,0,Rural,Mobile App,1,0,43,72.7,0
BRW115052,45,Male,Kano,Fashion & Tailoring,5.1,107700,77,424300,136000,3,4.06,2,0,1,Urban,POS Agent,0,0,61,72.5,0
BRW115053,55,Male,Edo,Fashion & Tailoring,2.9,71200,47,122300,87000,6,4.72,0,0,0,Urban,POS Agent,1,1,32,65.7,0
BRW115054,51,Male,Edo,Fashion & Tailoring,2.6,60600,35,100000,85000,3,11.09,0,1,0,Urban,Bank Branch,0,1,108,79.5,0
BRW115055,55,Female,Kano,Transport/Logistics,6.9,62100,102,360400,42000,2,5.14,2,0,0,Rural,POS Agent,1,0,32,96.9,0
BRW115056,52,Male,Oyo,Trading/Retail,6.0,30800,109,518000,18000,3,5.9,0,1,1,Urban,Mobile App,0,0,29,69.6,0
BRW115057,36,Female,Delta,Transport/Logistics,11.7,37600,182,625100,29000,3,7.79,0,1,0,Urban,Bank Branch,1,1,24,69.1,0
BRW115058,61,Male,Abuja (FCT),Agriculture,3.0,50800,58,292100,124000,1,7.81,1,0,0,Rural,Mobile App,0,0,40,67.7,1
BRW115059,26,Male,Plateau,Artisan/Repairs,13.7,47400,223,448400,52000,2,10.34,0,0,1,Urban,Mobile App,1,1,40,67.5,0
BRW115060,51,Female,Delta,Artisan/Repairs,3.1,27400,41,166000,15000,12,7.27,4,0,0,Rural,POS Agent,1,1,8,28.2,0
BRW115061,23,Female,Kano,Electronics/Phone Accessories,5.2,26600,77,317700,66000,3,10.83,0,0,1,Urban,POS Agent,1,1,49,78.7,1
BRW115062,54,Male,Kaduna,Fashion & Tailoring,1.4,46900,24,49500,88000,1,4.31,2,1,1,Rural,Cooperative (Esusu/Ajo),1,1,62,34.6,1
BRW115063,22,Male,Oyo,Trading/Retail,1.7,37400,28,118000,72000,3,8.06,2,0,1,Urban,Mobile App,0,1,19,76.4,0
BRW115064,28,Female,Osun,Agriculture,2.2,42100,33,92200,76000,6,11.88,0,0,1,Urban,Bank Branch,0,1,63,75.9,0
BRW115065,36,Female,Lagos,Agriculture,3.3,44000,52,102400,17000,6,3.86,2,0,1,Urban,Mobile App,0,1,123,87.8,0
BRW115066,51,Male,Ogun,Trading/Retail,1.6,105900,26,140400,62000,1,8.45,2,1,0,Urban,POS Agent,0,1,14,72.6,0
BRW115067,20,Male,Enugu,Transport/Logistics,8.5,38200,127,754600,81000,12,6.58,0,0,1,Rural,POS Agent,0,1,25,85.1,0
BRW115068,30,Female,Kaduna,Artisan/Repairs,6.2,64100,101,274200,107000,9,7.54,1,0,0,Rural,POS Agent,0,0,66,81.4,0
BRW115069,34,Male,Abuja (FCT),Fashion & Tailoring,2.2,27400,34,126300,43000,3,8.31,1,0,0,Urban,Mobile App,0,1,46,45.8,0
BRW115070,53,Male,Kano,Fashion & Tailoring,0.9,105000,12,44100,53000,3,6.45,4,0,1,Rural,Cooperative (Esusu/Ajo),1,1,88,59.8,0
BRW115071,64,Male,Plateau,Transport/Logistics,14.6,128900,226,1253100,196000,12,9.46,1,0,1,Urban,Mobile App,1,0,22,91.1,0
BRW115072,47,Male,Ogun,Agriculture,10.0,39500,157,327700,54000,3,6.34,1,1,0,Urban,Mobile App,0,0,16,87.7,0
BRW115073,42,Female,Ogun,Services (Salon/Barbing etc.),1.6,24600,18,36100,47000,6,7.18,1,1,1,Rural,Cooperative (Esusu/Ajo),1,0,20,69.9,0
BRW115074,34,Male,Plateau,Agriculture,2.7,18900,47,39000,25000,3,8.97,0,0,1,Rural,Mobile App,0,1,74,63.4,0
BRW115075,57,Female,Rivers,Artisan/Repairs,5.2,54200,77,240700,53000,2,6.71,0,0,1,Urban,POS Agent,0,0,55,81.2,0
BRW115076,23,Male,Anambra,Artisan/Repairs,4.3,41600,62,237600,90000,12,8.36,1,1,1,Urban,Cooperative (Esusu/Ajo),0,1,19,71.2,0
